Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NOR,     .,    .,     ., 1993, 1993, 32,     1,  ARDY,       1,0.10973,1.33164,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 33,     1,  ARDY,       1,0.09466,1.44137,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 34,     1,  ARDY,       1,0.07602,1.53603,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 35,     1,  ARDY,       1,0.06329,1.61205,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 36,     1,  ARDY,       1,0.05347,1.67534,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 37,     1,  ARDY,       1,0.04183,1.72881,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 38,     1,  ARDY,       1,0.03024,1.77064,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 39,     1,  ARDY,       1,0.02135,1.80088,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 40,     1,  ARDY,       1,0.01563,1.82223,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 41,     1,  ARDY,       1,0.00981,1.83786,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 42,     1,  ARDY,       1,0.00599,1.84767,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 43,     1,  ARDY,       1,0.00303,1.85366,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 44,     1,  ARDY,       1,0.00180,1.85669,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 45,     1,  ARDY,       1,0.00090,1.85849,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 46,     1,  ARDY,       1,0.00046,1.85939,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 47,     1,  ARDY,       1,0.00022,1.85985,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1993, 1993, 48,     1,  ARDY,       1,0.00002,1.86007,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1993, 1993, 49,     1,  ARDY,       1,0.00000,1.86009,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1993, 1993, 50,    99,  ARDY,       1,0.00000,1.86009,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1994, 1994, 14,   -99,  ARDY,       1,0.00001,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1994, 1994, 15,     1,  ARDY,       1,0.00011,0.00001,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1994, 1994, 16,     1,  ARDY,       1,0.00075,0.00012,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 17,     1,  ARDY,       1,0.00557,0.00087,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 18,     1,  ARDY,       1,0.01469,0.00644,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 19,     1,  ARDY,       1,0.02747,0.02113,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 20,     1,  ARDY,       1,0.04258,0.04860,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 21,     1,  ARDY,       1,0.05506,0.09118,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 22,     1,  ARDY,       1,0.06763,0.14624,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 23,     1,  ARDY,       1,0.08311,0.21387,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 24,     1,  ARDY,       1,0.10011,0.29698,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 25,     1,  ARDY,       1,0.11664,0.39709,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 26,     1,  ARDY,       1,0.13019,0.51373,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 27,     1,  ARDY,       1,0.13955,0.64392,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 28,     1,  ARDY,       1,0.14194,0.78347,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 29,     1,  ARDY,       1,0.13971,0.92541,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 30,     1,  ARDY,       1,0.13296,1.06512,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 31,     1,  ARDY,       1,0.12319,1.19808,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 32,     1,  ARDY,       1,0.10901,1.32127,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 33,     1,  ARDY,       1,0.09472,1.43028,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 34,     1,  ARDY,       1,0.08021,1.52500,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 35,     1,  ARDY,       1,0.06721,1.60521,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 36,     1,  ARDY,       1,0.05452,1.67242,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 37,     1,  ARDY,       1,0.04282,1.72694,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 38,     1,  ARDY,       1,0.03255,1.76976,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 39,     1,  ARDY,       1,0.02361,1.80231,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 40,     1,  ARDY,       1,0.01669,1.82592,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 41,     1,  ARDY,       1,0.01002,1.84261,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 42,     1,  ARDY,       1,0.00575,1.85263,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 43,     1,  ARDY,       1,0.00326,1.85838,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 44,     1,  ARDY,       1,0.00171,1.86164,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 45,     1,  ARDY,       1,0.00070,1.86335,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 46,     1,  ARDY,       1,0.00027,1.86405,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 47,     1,  ARDY,       1,0.00013,1.86432,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 48,     1,  ARDY,       1,0.00006,1.86445,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1994, 1994, 49,     1,  ARDY,       1,0.00003,1.86451,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1994, 1994, 50,    99,  ARDY,       1,0.00001,1.86454,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1995, 1995, 14,   -99,  ARDY,       1,0.00001,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1995, 1995, 15,     1,  ARDY,       1,0.00011,0.00001,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1995, 1995, 16,     1,  ARDY,       1,0.00104,0.00012,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 17,     1,  ARDY,       1,0.00505,0.00116,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 18,     1,  ARDY,       1,0.01381,0.00621,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 19,     1,  ARDY,       1,0.02692,0.02002,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 20,     1,  ARDY,       1,0.04053,0.04694,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 21,     1,  ARDY,       1,0.05327,0.08747,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 22,     1,  ARDY,       1,0.06729,0.14074,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 23,     1,  ARDY,       1,0.08312,0.20803,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 24,     1,  ARDY,       1,0.09996,0.29115,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 25,     1,  ARDY,       1,0.11571,0.39111,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 26,     1,  ARDY,       1,0.12731,0.50682,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 27,     1,  ARDY,       1,0.13547,0.63413,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 28,     1,  ARDY,       1,0.13957,0.76960,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 29,     1,  ARDY,       1,0.13916,0.90917,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 30,     1,  ARDY,       1,0.13365,1.04833,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 31,     1,  ARDY,       1,0.12458,1.18198,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 32,     1,  ARDY,       1,0.11186,1.30656,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 33,     1,  ARDY,       1,0.09717,1.41842,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 34,     1,  ARDY,       1,0.08291,1.51559,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 35,     1,  ARDY,       1,0.06932,1.59850,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 36,     1,  ARDY,       1,0.05751,1.66782,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 37,     1,  ARDY,       1,0.04590,1.72533,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 38,     1,  ARDY,       1,0.03405,1.77123,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 39,     1,  ARDY,       1,0.02320,1.80528,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 40,     1,  ARDY,       1,0.01581,1.82848,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 41,     1,  ARDY,       1,0.01043,1.84429,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 42,     1,  ARDY,       1,0.00642,1.85472,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 43,     1,  ARDY,       1,0.00335,1.86114,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 44,     1,  ARDY,       1,0.00197,1.86449,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 45,     1,  ARDY,       1,0.00095,1.86646,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 46,     1,  ARDY,       1,0.00031,1.86741,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 47,     1,  ARDY,       1,0.00012,1.86772,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 48,     1,  ARDY,       1,0.00006,1.86784,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1995, 1995, 49,     1,  ARDY,       1,0.00004,1.86790,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1995, 1995, 50,    99,  ARDY,       1,0.00003,1.86794,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1996, 1996, 14,   -99,  ARDY,       1,0.00001,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1996, 1996, 15,     1,  ARDY,       1,0.00011,0.00001,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1996, 1996, 16,     1,  ARDY,       1,0.00094,0.00012,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 17,     1,  ARDY,       1,0.00513,0.00106,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 18,     1,  ARDY,       1,0.01451,0.00619,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 19,     1,  ARDY,       1,0.02712,0.02070,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 20,     1,  ARDY,       1,0.04103,0.04782,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 21,     1,  ARDY,       1,0.05285,0.08885,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 22,     1,  ARDY,       1,0.06482,0.14170,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 23,     1,  ARDY,       1,0.07920,0.20652,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 24,     1,  ARDY,       1,0.09550,0.28572,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 25,     1,  ARDY,       1,0.11177,0.38122,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 26,     1,  ARDY,       1,0.12660,0.49299,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 27,     1,  ARDY,       1,0.13854,0.61959,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 28,     1,  ARDY,       1,0.14391,0.75813,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 29,     1,  ARDY,       1,0.14228,0.90204,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 30,     1,  ARDY,       1,0.13589,1.04432,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 31,     1,  ARDY,       1,0.12702,1.18021,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 32,     1,  ARDY,       1,0.11463,1.30723,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 33,     1,  ARDY,       1,0.10029,1.42186,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 34,     1,  ARDY,       1,0.08639,1.52215,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 35,     1,  ARDY,       1,0.07309,1.60854,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 36,     1,  ARDY,       1,0.05873,1.68163,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 37,     1,  ARDY,       1,0.04574,1.74036,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 38,     1,  ARDY,       1,0.03490,1.78610,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 39,     1,  ARDY,       1,0.02519,1.82100,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 40,     1,  ARDY,       1,0.01641,1.84619,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 41,     1,  ARDY,       1,0.01066,1.86260,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 42,     1,  ARDY,       1,0.00676,1.87326,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 43,     1,  ARDY,       1,0.00422,1.88002,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 44,     1,  ARDY,       1,0.00217,1.88424,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 45,     1,  ARDY,       1,0.00102,1.88641,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 46,     1,  ARDY,       1,0.00046,1.88743,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 47,     1,  ARDY,       1,0.00012,1.88789,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 48,     1,  ARDY,       1,0.00008,1.88801,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1996, 1996, 49,     1,  ARDY,       1,0.00006,1.88809,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1996, 1996, 50,    99,  ARDY,       1,0.00004,1.88815,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1997, 1997, 14,   -99,  ARDY,       1,0.00001,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1997, 1997, 15,     1,  ARDY,       1,0.00015,0.00001,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1997, 1997, 16,     1,  ARDY,       1,0.00121,0.00016,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 17,     1,  ARDY,       1,0.00542,0.00137,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 18,     1,  ARDY,       1,0.01338,0.00679,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 19,     1,  ARDY,       1,0.02445,0.02017,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 20,     1,  ARDY,       1,0.03926,0.04462,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 21,     1,  ARDY,       1,0.05321,0.08388,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 22,     1,  ARDY,       1,0.06376,0.13709,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 23,     1,  ARDY,       1,0.07444,0.20085,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 24,     1,  ARDY,       1,0.08997,0.27529,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 25,     1,  ARDY,       1,0.10706,0.36526,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 26,     1,  ARDY,       1,0.12168,0.47232,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 27,     1,  ARDY,       1,0.13246,0.59400,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 28,     1,  ARDY,       1,0.13953,0.72646,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 29,     1,  ARDY,       1,0.13950,0.86599,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 30,     1,  ARDY,       1,0.13393,1.00549,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 31,     1,  ARDY,       1,0.12532,1.13942,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 32,     1,  ARDY,       1,0.11484,1.26474,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 33,     1,  ARDY,       1,0.10114,1.37958,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 34,     1,  ARDY,       1,0.08666,1.48072,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 35,     1,  ARDY,       1,0.07437,1.56738,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 36,     1,  ARDY,       1,0.06163,1.64175,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1997, 1997, 37,     1,  ARDY,       1,0.04726,1.70338,       ODE,  estimate,    NOR_01,   .,    0
